url;fornecedor;nome;preco;descricao;dimensoes;fotos
https://www.catalogoatacadaodosmoveis.com.br/colchao-e-estofado/colchao-misto-casal?product_id=976;Atacadao;COLCHAO AG70 EPS 138X188X30 RECONFLEX GOLD FLEX ORTOPEDICO PREMIUM;R$ 1.299,90;O colchão Gold Flex Ortopedico da Reconflex vai trazer mais conforto para você. Espuma: AG70 Revestimento: Poliéster Capacidade de peso suportado: 150 kg Dimensões Altura: 30 cm Largura: 188 cm Profundidade: 138 cm Garantia: 3 meses;Altura: 30 cm | Largura: 188 cm | Profundidade: 138 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/f67ef1877ed4.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/65bd176a61b2.webp
https://www.catalogoatacadaodosmoveis.com.br/colchao-e-estofado/colchao-misto-casal?product_id=3742;Atacadao;COLCHAO AG70 EPS 158X198X30 RECONFLEX GOLD FLEX ORTOPEDICO PREMIUM;R$ 1.499,90;O colchão Gold Flex Ortopedico da Reconflex vai trazer mais conforto para você. Espuma: AG70 Revestimento: Poliéster Capacidade de peso suportado: 150 kg Dimensões Altura: 30 cm Largura: 198 cm Profundidade: 158 cm Garantia: 3 meses;Altura: 30 cm | Largura: 198 cm | Profundidade: 158 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/f67ef1877ed4.webp
https://www.catalogoatacadaodosmoveis.com.br/colchao-e-estofado/colchao-misto-casal?product_id=1489;Atacadao;COLCHAO D28 138X188X24 MERON SOFT ORTOLIFE;R$ 799,98;;;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/d07c849bb62d.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/659700ab457c.webp
https://www.catalogoatacadaodosmoveis.com.br/colchao-e-estofado/colchao-misto-casal?product_id=3913;Atacadao;COLCHAO D33 138X188X29 PLUMATEX SELECTUS;R$ 799,90;O colchão Plumatex Selectus favorece uma melhor qualidade de sono, garantindo a qualidade e o conforto que você merece. Especificações Técnicas: Formato: Casal Tipo do colchão: Misto Densidade: Espuma D33+EPS Dimensões Altura: 138cm Largura: 188cm Profundidade: 29cm OBS: PODE EXISTIR VARIAÇÃO DE COR.;Altura: 138cm | Largura: 188cm | Profundidade: 29cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/ed2c62f3e8c8.webp
https://www.catalogoatacadaodosmoveis.com.br/colchao-e-estofado/colchao-misto-casal?product_id=3760;Atacadao;COLCHAO D45 138X188X30 SONOS REFINATO;R$ 1.399,90;OBS: pode haver variação na estampa e na cor do tecido. Imagem meramente ilustrativa. O Sonos Refinato D45 é um colchão ideal para quem procura qualidade e conforto. Especificações Espuma: D45 Tampo em malha: sim Euro Pillow: sim Capacidade de peso: 150Kg: sim Lateral rústica: sim Lateral Bordado Dimensões Altura: 30 cm Largura: 138 cm Comprimento: 188 cm Garantia: 03 meses;peso: 150Kg | Altura: 30 cm | Largura: 138 cm | Comprimento: 188 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/33c445e459cc.webp
https://www.catalogoatacadaodosmoveis.com.br/colchao-e-estofado/colchao-misto-casal?product_id=4175;Atacadao;COLCHAO D45 EPS 138X188X28 ORTOBOM AIRTECH 150 ORTOPILLOW;R$ 1.799,90;O Colchão Airtech da Ortobom vai te trazer noites maravilhosas de sono e muito conforto. Especificações técnicas Formato: Casal Densidade: D45 Tipo: Espuma EPS Revestimento em malha: sim Bordado em matelassê: sim Ortopillow: Sim Dimensões: Altura: 188cm Largura: 138cm Profundidade: 28cm GARANTIA: 03 MESES DIRETO NA ASSISTÊNCIA TÉCNICA AUTORIZADA DA FÁBRICA.;Altura: 188cm | Largura: 138cm | Profundidade: 28cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/d1c0fe9a3183.webp
https://www.catalogoatacadaodosmoveis.com.br/colchao-e-estofado/colchao-misto-casal?product_id=4176;Atacadao;COLCHAO D45 EPS 158X198X28 ORTOBOM AIRTECH 150 ORTOPILLOW;R$ 1.999,90;O Colchão Airtech da Ortobom vai te trazer noites maravilhosas de sono e muito conforto. Especificações técnicas Formato: Casal Densidade: D45 Tipo: Espuma EPS Revestimento em malha: sim Bordado em matelassê: sim Ortopillow: Sim Dimensões: Altura: 28 cm Largura: 158 cm Profundidade: 198 cm GARANTIA: 03 MESES DIRETO NA ASSISTÊNCIA TÉCNICA AUTORIZADA DA FÁBRICA;Altura: 28 cm | Largura: 158 cm | Profundidade: 198 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/d1c0fe9a3183.webp
https://www.catalogoatacadaodosmoveis.com.br/colchao-e-estofado/colchao-misto-casal?product_id=2100;Atacadao;COLCHAO SOFT ONE FACE D33 GOLD 138X188X024;R$ 799,90;O colchão Meron Soft One Face favorece uma melhor qualidade de sono, garantindo a qualidade e o conforto que você merece. Especificações Técnicas: Tecido 100% Poliéster: Sim Euro Pillow : Sim Densidade: D33 Dimensões Altura: 24 cm Largura: 88 cm Profundidade: 188 cm;Altura: 24 cm | Largura: 88 cm | Profundidade: 188 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/fffd27fdf827.webp
https://www.catalogoatacadaodosmoveis.com.br/colchao-e-estofado/colchao-misto-solteiro/colchao-d28-78x188x18-meron-soft-one-face;Atacadao;COLCHAO D28 78X188X18 MERON SOFT ONE FACE;R$ 399,90;O colchão Meron Soft One Face favorece uma melhor qualidade de sono, garantindo a qualidade e o conforto que você merece. Especificações Técnicas: Formato: Solteiro Tipo: Espuma EPS Densidade: D28 Revestimento: Revestido com uma lamina de espuma convencional flexível de poliuretano com, poliestireno expandido (EPS) com 10cm de espessura. Dimensões Altura: 18cm Largura: 188cm Profundidade: 78cm OBS: PODE EXISTIR VARIAÇÃO DE COR;Altura: 18cm | Largura: 188cm | Profundidade: 78cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/23c7a37db147.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/5dc97de20a88.webp
https://www.catalogoatacadaodosmoveis.com.br/colchao-e-estofado/colchao-misto-solteiro?product_id=719;Atacadao;COLCHAO D28 88X188X18 MERON ONE FACE;R$ 449,90;O colchão Meron Soft One Face favorece uma melhor qualidade de sono, garantindo a qualidade e o conforto que você merece. Especificações Técnicas: Formato: Solteiro Tipo: Espuma EPS Densidade: D28 Revestimento: Revestido com uma lamina de espuma convencional flexível de poliuretano com, poliestireno expandido (EPS) com 10cm de espessura. Dimensões Altura: 18cm Largura: 188cm Profundidade: 88cm OBS: PODE EXISTIR VARIAÇÃO DE COR;Altura: 18cm | Largura: 188cm | Profundidade: 88cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/3981ffdad0ca.webp
https://www.catalogoatacadaodosmoveis.com.br/colchao-e-estofado/colchao-misto-solteiro?product_id=996;Atacadao;COLCHAO D28 EPS 78X188X18 PLUMATEX ISOPLUMA;R$ 379,90;O Colchão Isopluma da Plumatex é ideal para quem buscam conforto! Especificações Tipo de Colchão: Espuma atômico Tecido com Tratamento do Colchão: Anti Ácaro e Anti Fungo Bordado do Revestimento do Colchão: Matelassê Forração Revestimento do Colchão: Poliéster Tecido de Revestimento da Faixa Lateral do Colchão: Jacquard Peso Máximo Suportado do Colchão: 110 kg Densidade da Espuma do Colchão: D28 Dimensões Altura: 18 cm Largura: 78 cm Comprimento: 188 cm Garantia: 03 meses;Altura: 18 cm | Largura: 78 cm | Comprimento: 188 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/ea03a52a1db8.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/9be5776a6372.webp
https://www.catalogoatacadaodosmoveis.com.br/colchao-e-estofado/colchao-misto-solteiro?product_id=995;Atacadao;COLCHAO D28 EPS 88X188X18 PLUMATEX ISOPLUMA;R$ 429,90;O Colchão Isopluma da Plumatex é ideal para quem buscam conforto! Especificações Tipo de Colchão: Espuma atômico Tecido com Tratamento do Colchão: Anti Ácaro e Anti Fungo Bordado do Revestimento do Colchão: Matelassê Forração Revestimento do Colchão: Poliéster Tecido de Revestimento da Faixa Lateral do Colchão: Jacquard Peso Máximo Suportado do Colchão: 110 kg Densidade da Espuma do Colchão: D28 Dimensões Altura: 18 cm Largura: 88 cm Comprimento: 188 cm Garantia: 03 meses;Altura: 18 cm | Largura: 88 cm | Comprimento: 188 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/ea03a52a1db8.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/c8fc2f24771e.webp
https://www.catalogoatacadaodosmoveis.com.br/colchao-e-estofado/colchao-misto-solteiro?product_id=974;Atacadao;COLCHAO D28 EPS 88X188X18 RECONFLEX GOLD FLEX;R$ 539,90;O colchão Gold Flex da Reconflex vai trazer mais conforto para você. Espuma: D28 Revestimento: Poliéster Poliestireno expandido: sim Capacidade de peso suportado: 90 kg Dimensões Altura: 18 cm Largura: 188 cm Profundidade: 88 cm Garantia: 3 meses;Altura: 18 cm | Largura: 188 cm | Profundidade: 88 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/0e68361617ee.webp
https://www.catalogoatacadaodosmoveis.com.br/colchao-e-estofado/colchao-misto-solteiro?product_id=2790;Atacadao;COLCHAO D33 GOLD 88X188X24 MERON SOFT ONE FACE;R$ 569,90;O Colchão Soft One da Meron é perfeito para quem precisa descansar com qualidade. Especificações Técnicas: Formato: Solteiro Tipo: Misto Densidade: D33 Revestimento: Tecido plano 100% com poliéster bordado e espuma convencional flexível de poliuretano. Dimensões Altura: 24cm Largura: 188cm Comprimento: 88cm OBS: PODE EXISTIR VARIAÇÃO DE COR.;Altura: 24cm | Largura: 188cm | Comprimento: 88cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/a9dc6339c0e1.webp
https://www.catalogoatacadaodosmoveis.com.br/colchao-e-estofado/colchao-misto-solteiro?product_id=2306;Atacadao;COLCHAO D28 EPS 78X188X18 SUDOESTE ISODREAM;R$ 359,90;"O colchão sudoeste isodream vai trazer muito conforto. Especificações Técnicas: Formato: Solteiro Desindade: D28 Tipo: Espuma EPS Revestimento Colchao: D28 selada com 6cm + 1cm bordado; tecido do tampo poliester; tecido da faixa; suede marrom escuro liso Dimensões Altura: 18cm Largura: 188cm Profundidade: 78cm OBS: PODE EXISTIR VARIAÇÃO DE COR";Altura: 18cm | Largura: 188cm | Profundidade: 78cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/1751c708e5cf.webp
https://www.catalogoatacadaodosmoveis.com.br/colchao-e-estofado/colchao-misto-solteiro?product_id=2307;Atacadao;COLCHAO D28 EPS 88X188X18 SUDOESTE ISODREAM;R$ 379,90;"O colchão sudoeste isodream vai trazer muito conforto. Especificações Técnicas: Formato: Solteiro Desindade: D28 Tipo: Espuma EPS Revestimento Colchao: D28 selada com 6cm + 1cm bordado; tecido do tampo poliester; tecido da faixa; suede marrom escuro liso Dimensões Altura: 18cm Largura: 188cm Profundidade: 88cm OBS: PODE EXISTIR VARIAÇÃO DE COR";Altura: 18cm | Largura: 188cm | Profundidade: 88cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/b9b7e72b9c7e.webp
https://www.catalogoatacadaodosmoveis.com.br/colchao-e-estofado/estofado?product_id=3129;Atacadao;ALMOFADA PEREIRA MOVEIS MEETS 50X50 107 LINHO AREIA;R$ 179,90;A almofada Meets vai deixar sua sala ainda mais linda! Material da capa: 100% Poliéster Material do enchimento: Fibra de poliéster envolvida por uma capa de TNT Lavável: Sim Dimensões Altura: 50cm Largura: 50cm Diâmetro: 18cm;Altura: 50cm | Largura: 50cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/141a9f30422b.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/45ecb4f79f42.webp
https://www.catalogoatacadaodosmoveis.com.br/colchao-e-estofado/estofado/cj-estofado-bellabahia-itabella-canto-521-bege-veludo;Atacadao;CJ ESTOFADO BELLABAHIA ITABELLA CANTO 521 BEGE VELUDO;R$ 2.599,90;O Estofado Itabella da Bellabahia foi criado para transformar sua sala em um ambiente mais aconchegante, elegante e convidativo. Especificações Estrutura: Madeira de Eucalipto Almofadas soltas Tecido: Veludo Espuma do assento : D28 Dimensões Altura: 80 cm Largura: 82 cm Comprimento A: 193 cm Comprimento B: 220 cm Garantia: 03 meses;Altura: 80 cm | Largura: 82 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/9390ea8371cc.webp
https://www.catalogoatacadaodosmoveis.com.br/colchao-e-estofado/estofado?product_id=4503;Atacadao;CJ ESTOFADO BELLABAHIA ITABELLA CANTO 549 CINZA VELUDO;R$ 2.599,90;O Estofado Itabella da Bellabahia foi criado para transformar sua sala em um ambiente mais aconchegante, elegante e convidativo. Especificações Estrutura: Madeira de Eucalipto Almofadas soltas Tecido: Veludo Espuma do assento : D28 Dimensões Altura: 80 cm Largura: 82 cm Comprimento A: 193 cm Comprimento B: 220 cm Garantia: 03 meses;Altura: 80 cm | Largura: 82 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/767a863c7503.webp
https://www.catalogoatacadaodosmoveis.com.br/colchao-e-estofado/estofado?product_id=4288;Atacadao;ESTOFADO DESIGN APOLO RETRATIL MARTE CINZA;R$ 4.499,90;ATENÇÃO: A TONALIDADE PODE VARIAR DE ACORDO COM O LOTE, FOTO MERAMENTE ILUSTRATIVA. Recosto: Reclinável com almofadas fixas, fibra siliconizada Assento: Retrátil independente com molas ensacadas e bonel Tecido: Marte Percintas elásticas: sim Espuma D33: sim Madeira de reflorestamento: sim Pés: Madeira e rodízio Dimensões Altura: 111cm Largura: 256cm Profundidade fechado: 120cm Profundidade aberto: 170cm OBSERVAÇÃO: NÃO HÁ GARANTIA PARA O TECIDO.;Altura: 111cm | Largura: 256cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/13f6dddd2466.webp
https://www.catalogoatacadaodosmoveis.com.br/colchao-e-estofado/estofado?product_id=4287;Atacadao;ESTOFADO DESIGN APOLO RETRATIL MARTE CRU;R$ 4.499,98;ATENÇÃO: A TONALIDADE PODE VARIAR DE ACORDO COM O LOTE, FOTO MERAMENTE ILUSTRATIVA. Recosto: Reclinável com almofadas fixas, fibra siliconizada Assento: Retrátil independente com molas ensacadas e bonel Percintas elásticas: sim Espuma D33: sim Madeira de reflorestamento: sim Pés: Madeira e rodízio Dimensões Altura: 111cm Largura: 256cm Profundidade fechado: 120cm Profundidade aberto: 170cm OBSERVAÇÃO: NÃO HÁ GARANTIA PARA O TECIDO.;Altura: 111cm | Largura: 256cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/799a68d8948f.webp
https://www.catalogoatacadaodosmoveis.com.br/colchao-e-estofado/estofado?product_id=4286;Atacadao;ESTOFADO DESIGN MILANO RETRATIL CAMA MARTE CINZA;R$ 4.599,90;ATENÇÃO: A TONALIDADE PODE VARIAR DE ACORDO COM O LOTE, FOTO MERAMENTE ILUSTRATIVA. Recosto: Reclinável com almofadas soltas, fibra siliconizada Assento: Retrátil independente com molas ensacadas e bonel Tecido:Marte Percintas elásticas: sim Espuma D33: sim Madeira de reflorestamento: sim Pés: Madeira e rodízio Sofá cama: sim Dimensões Altura: 90cm Largura: 240cm Profundidade fechado: 115cm Profundidade aberto: 150cm OBSERVAÇÃO: NÃO HÁ GARANTIA PARA O TECIDO.;Altura: 90cm | Largura: 240cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/9be07b57439b.webp
https://www.catalogoatacadaodosmoveis.com.br/colchao-e-estofado/estofado?product_id=4285;Atacadao;ESTOFADO DESIGN MILANO RETRATIL CAMA MARTE CRU;R$ 4.599,98;ATENÇÃO: A TONALIDADE PODE VARIAR DE ACORDO COM O LOTE, FOTO MERAMENTE ILUSTRATIVA. Recosto: Reclinável com almofadas soltas, fibra siliconizada Assento: Retrátil independente com molas ensacadas e bonel Percintas elásticas: sim Espuma D33: sim Madeira de reflorestamento: sim Pés: Madeira e rodízio Sofá cama: sim Dimensões Altura: 90cm Largura: 240cm Profundidade fechado: 115cm Profundidade aberto: 150cm OBSERVAÇÃO: NÃO HÁ GARANTIA PARA O TECIDO.;Altura: 90cm | Largura: 240cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/7443149627ea.webp
https://www.catalogoatacadaodosmoveis.com.br/colchao-e-estofado/estofado?product_id=3341;Atacadao;ESTOFADO MARQUES DALLAS RETRATIL BEGE AREIA VELUDO MAIA;R$ 2.699,90;ATENÇÃO: A TONALIDADE E O TIPO DO TECIDO PODEM VARIAR DE ACORDO COM O LOTE, FOTO MERAMENTE ILUSTRATIVA. Tecido em alto padrão: sim Assento Espuma D26: sim Molas Bonnel: sim Percintas elásticas: sim Fibra siliconada nas almofadas: sim Eucalipto de reflorestamento: sim Dimensões Altura: 95cm Largura: 180cm Profundidade fechado: 110cm Profundidade aberto: 160cm OBSERVAÇÃO: NÃO HÁ GARANTIA PARA O TECIDO.;Altura: 95cm | Largura: 180cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/4abdf8566c52.webp
https://www.catalogoatacadaodosmoveis.com.br/colchao-e-estofado/estofado?product_id=3404;Atacadao;ESTOFADO MARQUES DALLAS RETRATIL CINZA GRANITO VELUDO MAIA;R$ 2.699,90;ATENÇÃO: A TONALIDADE E O TIPO DO TECIDO PODEM VARIAR DE ACORDO COM O LOTE, FOTO MERAMENTE ILUSTRATIVA. Tecido em alto padrão: sim Assento Espuma D26: sim Molas Bonnel: sim Percintas elásticas: sim Fibra siliconada nas almofadas: sim Eucalipto de reflorestamento: sim Dimensões Altura: 95cm Largura: 180cm Profundidade fechado: 110cm Profundidade aberto: 160cm OBSERVAÇÃO: NÃO HÁ GARANTIA PARA O TECIDO.;Altura: 95cm | Largura: 180cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/3da2fd22ca58.webp
https://www.catalogoatacadaodosmoveis.com.br/colchao-e-estofado/estofado?product_id=3472;Atacadao;ESTOFADO RG VENEZA RETRATIL 2.20 BEGE ESCURO INCA 16;R$ 2.899,90;ATENÇÃO: A TONALIDADE E O TIPO DO TECIDO PODEM VARIAR DE ACORDO COM O LOTE, FOTO MERAMENTE ILUSTRATIVA. Acompanha baguete : Sim, duas unidades. Assento com espuma e mola bonel. Tecido: Inca Dimensões Altura com pés: 68cm Comprimento: 220cm Largura fechado: 100cm Largura aberto:160cm OBSERVAÇÃO: NÃO HÁ GARANTIA PARA O TECIDO.;Comprimento: 220cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/98511da22f68.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/88d692eacd55.webp
https://www.catalogoatacadaodosmoveis.com.br/colchao-e-estofado/estofado?product_id=3767;Atacadao;ESTOFADO RG VENEZA RETRATIL 2.20 CINZA INCA 10;R$ 2.899,90;ATENÇÃO: A TONALIDADE E O TIPO DO TECIDO PODEM VARIAR DE ACORDO COM O LOTE, FOTO MERAMENTE ILUSTRATIVA. Acompanha baguete: Sim, duas unidades. Assento com espuma e mola bonel. Tecido: Inca Dimensões Altura com pés: 68cm Comprimento: 220cm Largura fechado: 100cm Largura aberto:160cm OBSERVAÇÃO: NÃO HÁ GARANTIA PARA O TECIDO.;Comprimento: 220cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/895cf4d299dc.webp
https://www.catalogoatacadaodosmoveis.com.br/colchao-e-estofado/estofado?product_id=4478;Atacadao;ESTOFADO RG VENEZA RETRATIL 2.20 MARROM INCA 17;R$ 2.899,90;ATENÇÃO: A TONALIDADE E O TIPO DO TECIDO PODEM VARIAR DE ACORDO COM O LOTE, FOTO MERAMENTE ILUSTRATIVA. Especificações Acompanha baguete : Sim, duas unidades. Assento com espuma e mola bonel: Sim Tecido: Inca Dimensões Altura com pés: 68cm Comprimento: 220cm Largura fechado: 100cm Largura aberto:160cm OBSERVAÇÃO: NÃO HÁ GARANTIA PARA O TECIDO.;Comprimento: 220cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/b0df2fdc38c4.webp
